,nb_id,old_longer_beginning,new_longer_beginning,nb_url
146,680567,False,True,https://github.com/marnold1992/GA-DSI-projects/blob/e56c5b0cd8a894c1593f552fcfbbdf6f927cf1d7/project-01/starter-code/.ipynb_checkpoints/project_1-checkpoint.ipynb
147,228930,False,True,https://github.com/lveronese/capstone/blob/717feb6dc64548bd6731b11304fe7af90cfb3d19/.ipynb_checkpoints/Untitled-checkpoint.ipynb
148,940190,True,False,https://github.com/ArtemKupriyanov/MOOC-COURSES/blob/21efc69b5061b96efdb9b59d6a4a9961436c1a81/ML-MIPT-Yandex-spec/2.supervised_learning/Homeworks/overfitting_students/OverfittingTask_Vla.ipynb
149,843350,True,False,https://github.com/msk007/approximate-square-root/blob/08fba57aad1a682315bca9981604ccfa951f0bca/.direnv/python-3.4.3/lib/python3.4/site-packages/nbformat/tests/test2.ipynb
150,738949,True,False,https://github.com/ArtemKupriyanov/MOOC-COURSES/blob/21efc69b5061b96efdb9b59d6a4a9961436c1a81/ML-MIPT-Yandex-spec/2.supervised_learning/Homeworks/overfitting_students/.ipynb_checkpoints/Assignment---OverfittingTask-checkpoint.ipynb
151,605274,False,True,https://github.com/psygrammer/dprl/blob/c4bdd243d0585c61e22ebb5fb3e6830d231c973e/part1/PyWeb/python_basic/ch01/.ipynb_checkpoints/psygrammer_pyweb_01-checkpoint.ipynb
152,634398,False,True,https://github.com/psygrammer/dprl/blob/c4bdd243d0585c61e22ebb5fb3e6830d231c973e/part1/PyWeb/python_basic/ch01/psygrammer_pyweb_01.ipynb
153,11546,True,False,https://github.com/PacktPublishing/Apache-Spark-2-for-Beginners/blob/164b8bbab1c86cba30b362154001b0e917aaf8cb/Code_Chapter%204/CodeAndData/R/.ipynb_checkpoints/JoinsApp-checkpoint.ipynb
154,732861,True,False,https://github.com/dvu4/CodingChallenge_11052015/blob/9839f7069fa896579648bd70dd31af52a44f5735/src/average_degree.ipynb
155,466558,False,True,https://github.com/SujathaSubramanian/Machine-Learning--UW/blob/a4cf65771ae97f15a7813c5cebb59f4280671bbf/Course%204/week6/.ipynb_checkpoints/6_hierarchical_clustering_blank-checkpoint.ipynb
156,343744,False,True,https://github.com/Chuphay/python/blob/e158abd0d0105d8be2951cb85b90b766637d7192/ipy/ipy/blog_6_7_14.ipynb
157,310568,False,True,https://github.com/vyachegrinko/Python_for_Data_Science/blob/beaac78d202f4929c8ea62421bead62540f10f33/2_Data_Science_Basic_Concepts.ipynb
158,494864,False,True,https://github.com/rmalliga/Roja-Malligarjunan/blob/411ac95143ffa75a1795d03be9ce0a15449c25cf/Lecture6.ipynb
159,104649,False,True,https://github.com/TomasGAA/Pydata_Madrid2016_Solution_Inverse_problem/blob/cdfba05bec45902dc3e1eff5404cc20db3241d6e/IP_PyData_Madrid2016.ipynb
160,1065518,True,False,https://github.com/ekaterinalev/PUI2016_el2666/blob/2c68bc3918be4ab1ef6d640ffe846fc38e1e2160/HW4_el2666/HW4_el2666_Assignment3.ipynb
161,897845,True,False,https://github.com/fsfelix/audio-thumbnailing/blob/2610d228420e224101af53e705ecb4df5d3a5886/Presentation.ipynb
162,1240083,True,False,https://github.com/codebasics/py/blob/72565f9144f69d0139676ddab16d7dca527813e4/jupyter/python_pandas_notebook.ipynb
163,617932,True,False,https://github.com/bchow1/Machine-Learning/blob/315dcc57ce8cdf2cea3c59ddda85cd6d5b8d4a9d/projects/smartcab/smartcab.ipynb
164,859262,False,True,https://github.com/crazyplum/slides/blob/631b8f835290102a0f3e8b2bf127a89a4dc6aa6b/lecture/twitterAPI.ipynb
165,206127,False,True,https://github.com/Aniruddha-Tapas/Android_OpenCV_Scan2Excel/blob/528f50f24465d917ecc868fc55e2083e1c145970/jni-build/jni/include/tensorflow/tools/docker/notebooks/2_getting_started.ipynb
166,746541,True,False,https://github.com/ArtemKupriyanov/MOOC-COURSES/blob/21efc69b5061b96efdb9b59d6a4a9961436c1a81/ML-MIPT-Yandex-spec/2.supervised_learning/Homeworks/overfitting/OverfittingTask.ipynb
167,122521,False,True,https://github.com/arnaudmiribel/ada_homework/blob/1f3fac11f92731343e1403db7af7101a05706fa0/04%20-%20Applied%20ML/.ipynb_checkpoints/task0-preprocessing-checkpoint.ipynb
168,67208,False,True,https://github.com/toddhodes/ipynb/blob/ded6fe76d638afd524085493b2a275260ce02a38/JupyterDSPTeaching/Lab19.ipynb
169,4842,False,True,https://github.com/pragyapradhan/python/blob/4475ecfe82c8883ada787eca01ef2f8ad8915bc7/.ipynb_checkpoints/jupyter%20%20-checkpoint.ipynb
170,498847,True,False,https://github.com/weihuayi/fealpy/blob/b36a5803a490ac35618d20b6a0f1a06ab8f70b40/doc/stefan.ipynb
171,486691,False,True,https://github.com/LukasMosser/Jupetro/blob/08da7db2be57e6b91ab76e36a69e6aff4bd136d1/notebooks/Simple%20Decline%20Curve%20Analysis%20in%20Python.ipynb
172,637457,False,True,https://github.com/justinmklam/python-resources/blob/0750d43bd39d1c10275b2685c78cfb79962aa146/%5BREF%5D%20Basic%20Plotting%20Examples.ipynb
173,912876,False,True,https://github.com/gavinmh/GADS12-NYC/blob/cd2b2d50e49f7f8cac95bbd98488d490209b11e2/lecture-3/old/lecture-3.ipynb
174,85674,False,True,https://github.com/ArtemKupriyanov/MOOC-COURSES/blob/21efc69b5061b96efdb9b59d6a4a9961436c1a81/ML-MIPT-Yandex-spec/1.math_and_python/Homeworks/testing%20students%20central%20limit%20teorem/.ipynb_checkpoints/week4_central_limit-checkpoint.ipynb
175,841520,False,True,https://github.com/chasingegg/Data_Science/blob/b5f27c2e4f0e666d62aeb4e0c8ed1ae1a42d33f5/CS109/doc/data_scraping_transcript.ipynb
176,614724,True,False,https://github.com/YusufCakan/Utilities/blob/be4863ce718808378523b2c9ca4c81e609341bd4/GitHub/GitGithub.ipynb
177,377489,True,False,https://github.com/yannche/pyCommon/blob/f8262566810cd90abb36ce02ea116ffff1a7ce9f/notebooks/sklearn_scipy2013_tutorial/notebooks/03_basic_principles_of_machine_learning.ipynb
178,364950,False,True,https://github.com/nvasilius/PyBootCamp/blob/eeedb929e7d41f229b960860dfb5c6f65c400ef3/PythonBootcamp/ClassFiles/Objects%20and%20Data%20Structures%20Assessment%20Test-Solution.ipynb
179,297365,True,False,https://github.com/hatshex/text-mining/blob/059825580c46fe72c450be4043aed88c33853b32/tareas/.ipynb_checkpoints/05%20WordEmbeddings-112epocas-checkpoint.ipynb
180,81166,True,False,https://github.com/samjfalk/GA-DSI/blob/a321728df0768b73aefa652c800d92068735aece/Projects/SamFalk-project7-submit.ipynb
181,339285,False,True,https://github.com/camaris/CsvFingerprint/blob/0a993b2ac20aa8dfe7deca0d2b08bf36c8730431/dev_notebooks/.ipynb_checkpoints/Fingerprint_V3_pandas-checkpoint.ipynb
182,433501,True,False,https://github.com/ayoung01/chem160/blob/cedc9e5eea443d81b83750e022842c07cc7190df/psets/Postulates_ProblemSet_Albert_Young.ipynb
183,105306,False,True,https://github.com/L4brax/ml_antoine_hess/blob/5c460094c17d022dd4f14bb2e2e7fe158dd028a2/Evaluations/rapport_final.ipynb
184,37819,True,False,https://github.com/mat-esp-2016/integracao-numerica-oceano_saq/blob/d2f57aaa5f3b2ce2c24cdd53630b620c53cf69c8/tarefa-integracao.ipynb
185,442991,False,True,https://github.com/samjfalk/GA-DSI/blob/865f4be9a5289f6e3a4e6fe823a03660b3f2b204/Projects/Sam_Falk_P1.ipynb
186,1177005,True,False,"https://github.com/Davidjohnwilson/notes/blob/c96216820b3c5fa5cd7f83cb33fb9209f7272ce7/Meetups/SF%20Python%20-%20July%2013,%202016.ipynb"
187,564594,True,False,https://github.com/ayoung01/chem160/blob/cedc9e5eea443d81b83750e022842c07cc7190df/psets/Graded/Young_Albert_Postulates_ProblemSet_Albert_YoungGRADED.ipynb
188,232294,False,True,https://github.com/L4brax/ml_antoine_hess/blob/5c460094c17d022dd4f14bb2e2e7fe158dd028a2/Evaluations/rapport_final_barthelemy_pousset.ipynb
189,377338,False,True,https://github.com/ArtemKupriyanov/MOOC-COURSES/blob/21efc69b5061b96efdb9b59d6a4a9961436c1a81/ML-MIPT-Yandex-spec/4.stats_for_data_analysis/Train_notebooks/stat.bootstrap_intervals/.ipynb_checkpoints/stat.bootstrap_intervals-checkpoint.ipynb
190,782281,False,True,https://github.com/ArtemKupriyanov/MOOC-COURSES/blob/21efc69b5061b96efdb9b59d6a4a9961436c1a81/ML-MIPT-Yandex-spec/1.math_and_python/Train_notebooks/matrix_operations.ipynb
191,434152,True,False,https://github.com/inozemtsev/Applied-Statistics-IITP/blob/8d4df803dc973227122e11c4f2b49c25820a3614/2/.ipynb_checkpoints/hw2_Inozemtsev_177-checkpoint.ipynb
192,922778,True,False,https://github.com/jctheduke/Machine-Learning/blob/6429a6ebe9c0644d31bd42328ad10201f9ee947d/NanoDegree/smartcab/smartcab/.ipynb_checkpoints/smartcab-checkpoint.ipynb
193,1241791,False,True,https://github.com/nvasilius/PyBootCamp/blob/eeedb929e7d41f229b960860dfb5c6f65c400ef3/PythonBootcamp/ClassFiles/GUI/2%20-%20Widget%20Basics.ipynb
194,1030143,False,True,https://github.com/dymaxionkim/My-Jupyter-Notebooks/blob/cebcc0532578e98abce3b0fcd071e4f50bcf2acc/20170123_Interact/03-Interactive%20Diagrams%20and%20Plots.ipynb
195,963874,True,False,https://github.com/ProfessorBrunner/rp-pds15/blob/cb116cb8b41b4bdf0b411b386dcdfabc774ea45e/Week3/intro2ipy.ipynb
196,811263,False,True,https://github.com/ArtemKupriyanov/MOOC-COURSES/blob/21efc69b5061b96efdb9b59d6a4a9961436c1a81/ML-MIPT-Yandex-spec/4.stats_for_data_analysis/Train_notebooks/.ipynb_checkpoints/stat.binomial_test-checkpoint.ipynb
197,297279,True,False,https://github.com/hatshex/text-mining/blob/059825580c46fe72c450be4043aed88c33853b32/tareas/05%20WordEmbeddings-112epocas.ipynb
198,822145,True,False,https://github.com/QuantEcon/NUS_workshop_2016/blob/af0ea26418b0a86e4b7deacd1f90e8d00230ee5a/parallel/parallel_in_python.ipynb
199,762853,False,True,https://github.com/psygrammer/dprl/blob/c4bdd243d0585c61e22ebb5fb3e6830d231c973e/part1/PyWeb/python_basic/ch02/psygrammer_pyweb_02.ipynb
200,1086912,False,True,https://github.com/lveronese/capstone/blob/9403244cac576b7807590e5c57ebd13e4c3d2515/.ipynb_checkpoints/capstone_report-checkpoint.ipynb
201,608258,True,False,https://github.com/SujathaSubramanian/Machine-Learning--UW/blob/a4cf65771ae97f15a7813c5cebb59f4280671bbf/Course%202/Week5/Overfitting_Demo_Ridge_Lasso.ipynb
202,1197771,True,False,https://github.com/PacktPublishing/Apache-Spark-2-for-Beginners/blob/164b8bbab1c86cba30b362154001b0e917aaf8cb/Code_Chapter%204/CodeAndData/R/.ipynb_checkpoints/StarterApp-checkpoint.ipynb
203,634495,False,True,https://github.com/psygrammer/dprl/blob/c4bdd243d0585c61e22ebb5fb3e6830d231c973e/part1/PyWeb/python_basic/ch01/.ipynb_checkpoints/psygrammer_pyweb_02-checkpoint.ipynb
204,1127398,True,False,https://github.com/biocore/qiime-workshops/blob/9fb557204cce0a37ccf538d392f80bed9645fbc1/mahidol-university-thailand-2015/commands/Microbial%20forensics.ipynb
205,777884,True,False,https://github.com/jctheduke/Machine-Learning/blob/6429a6ebe9c0644d31bd42328ad10201f9ee947d/NanoDegree/smartcab/.ipynb_checkpoints/smartcab-checkpoint.ipynb
206,699169,False,True,https://github.com/tuanavu/udacity-course/blob/b50666435d582322abe7c97dd2b7dd6950adc41c/deep_learning/1_machine_learning_to_deep_learning/L1%20Machine%20Learning%20to%20Deep%20Learning.ipynb
207,964065,False,True,https://github.com/justinmklam/python-resources/blob/61dcd2ab2a95131594bec15ddcbd05fc300b1d70/%5BREF%5D%20Pandas%20Examples.ipynb
208,466713,True,False,https://github.com/shiftshuffle/biomat/blob/db4ce530e8c021c20e07a19df3cbb79812dd5f24/Homework.ipynb
209,597158,True,False,https://github.com/Aniruddha-Tapas/Android_OpenCV_Scan2Excel/blob/528f50f24465d917ecc868fc55e2083e1c145970/jni-build/jni/include/tensorflow/examples/udacity/1_notmnist.ipynb
210,309876,False,True,https://github.com/psygrammer/dprl/blob/c4bdd243d0585c61e22ebb5fb3e6830d231c973e/part1/PyWeb/python_basic/ch02/.ipynb_checkpoints/psygrammer_pyweb_02-checkpoint.ipynb
211,726110,False,True,https://github.com/marnold1992/GA-DSI-projects/blob/e56c5b0cd8a894c1593f552fcfbbdf6f927cf1d7/project-01/starter-code/project_1.ipynb
212,173901,False,True,https://github.com/nvasilius/PyBootCamp/blob/eeedb929e7d41f229b960860dfb5c6f65c400ef3/PythonBootcamp/ClassFiles/GUI/5%20-%20Widget%20Styling.ipynb
213,139242,True,False,https://github.com/Ruijin1988/Material-Design--VAE-Style-Transfer-/blob/3885b9a6c30e0d98ef316ecb05a2385ec8d8e4da/vanilla_vae/6_Artistic_style_transfer_with_a_repurposed_VGG_Net_16-Copy1.ipynb
214,839965,True,False,https://github.com/ecasiano/JuliaProgramming/blob/fc5e55327c0db1ef9e54cc24bc744a9307e3318b/JuliaProgrammingTutorial/07_Loops.ipynb
215,1219418,True,False,https://github.com/weihuayi/fealpy/blob/b36a5803a490ac35618d20b6a0f1a06ab8f70b40/doc/Surface_fem.ipynb
216,65931,False,True,https://github.com/nvasilius/PyBootCamp/blob/eeedb929e7d41f229b960860dfb5c6f65c400ef3/PythonBootcamp/ClassFiles/Objects%20and%20Data%20Structures%20Assessment%20Test.ipynb
217,328806,False,True,https://github.com/vyachegrinko/Python_for_Data_Science/blob/beaac78d202f4929c8ea62421bead62540f10f33/Python_for_Data_Science_clean.ipynb
218,589486,True,False,https://github.com/hatshex/text-mining/blob/059825580c46fe72c450be4043aed88c33853b32/tareas/05%20WordEmbeddings-ContextoPeque%C3%B1o.ipynb
219,429304,False,True,https://github.com/yannche/pyCommon/blob/f8262566810cd90abb36ce02ea116ffff1a7ce9f/notebooks/sklearn_scipy2013_tutorial/rendered_notebooks/06.1_validation_and_testing.ipynb
220,926036,False,True,https://github.com/anne4180/my_first_python_rep/blob/0123f3e5cd8009ea78bcce63243a9ce9ec4dc42c/.ipynb_checkpoints/python_HW-checkpoint.ipynb
221,629975,True,False,https://github.com/ayoung01/chem160/blob/cedc9e5eea443d81b83750e022842c07cc7190df/ipython_example_empty.ipynb
222,941790,True,False,"https://github.com/heathertian/tvb/blob/3c0707a1411e5d0d6787f15af5b17713312cac21/Concatenating,%20saving%20and%20zipping%20txt%20files.ipynb"
223,1125284,True,False,https://github.com/RZachLamberty/isl/blob/a02bd2d8d3db2388802194df9a734a2040a9d22c/Chapter%203/ch3conceptual.ipynb
224,166164,False,True,https://github.com/debimax/cours-debimax/blob/372053e31518e1150f4762a03b3a210df03d3eaa/non-donne/pyglet%20cours.ipynb
225,822282,True,False,https://github.com/QuantEcon/NUS_workshop_2016/blob/af0ea26418b0a86e4b7deacd1f90e8d00230ee5a/parallel/.ipynb_checkpoints/parallel_in_python-checkpoint.ipynb
226,669219,False,True,https://github.com/JTipython/josette/blob/5b6d484636f066a519daef6af617918f1de72927/SandS_0519.ipynb
227,57511,True,False,https://github.com/JeffersonH44/sdc-udacity-term1/blob/0cd104d1010cfd22163760daa23e0f477961cbb4/Tensorflow/trafficsign-classifier/Traffic_Sign_Classifier.ipynb
228,1116456,False,True,https://github.com/raishish/ml-projects/blob/02a2e2b25db9dc2e20489d053d197f3b12b5d6aa/Iris_Classification/Iris%20Classification.ipynb
229,92460,False,True,https://github.com/shoyer/qspectra/blob/85566b0d264ab4393af30d70fb697fc2f054c69e/examples/Electronic%20dimer%203rd%20order%20response.ipynb
230,823139,True,False,https://github.com/jwilber/python_nlp/blob/c7c7187a0f11565dda633d12999b3f12d8e13c62/nltk%20chapter%201.ipynb
231,203069,False,True,https://github.com/menxia/Udacity-machine-learning-engineer-nanodegree/blob/4d333f63e15edcba0b6ed29507dea37bcdf1c7bb/P3.Unsupervised%20Learning/creating_customer_segments-master/customer_segments.ipynb
232,425975,True,False,https://github.com/debimax/cours-debimax/blob/5e34a858ac3666aa4e5adb3e56a6f0f084cb20ac/images.ipynb
233,1042615,False,True,https://github.com/vyachegrinko/Python_for_Data_Science/blob/beaac78d202f4929c8ea62421bead62540f10f33/4_Python_Simple_Decision_Tree.ipynb
234,870691,False,True,https://github.com/sophienchu/tutorials/blob/02a88b2af500c693f3b7c7d8b8fb574423329549/testing%20again.ipynb
235,870070,False,True,https://github.com/ArtemKupriyanov/MOOC-COURSES/blob/21efc69b5061b96efdb9b59d6a4a9961436c1a81/ML-MIPT-Yandex-spec/2.supervised_learning/Homeworks/lin_reg_AD_sokyrsniki/.ipynb_checkpoints/LinearRegressionTask1-checkpoint.ipynb
236,619919,False,True,https://github.com/gseva/haskell-docs/blob/cdf0c678a9bb1bd3576f161d05e9754b9461a909/presentacion/src/3.Tipos.ipynb
237,924898,False,True,https://github.com/ArtemKupriyanov/MOOC-COURSES/blob/21efc69b5061b96efdb9b59d6a4a9961436c1a81/ML-MIPT-Yandex-spec/2.supervised_learning/Homeworks/linear%20regression%20and%20python%20libary%20fo%20AD/peer_review_linreg_height_weight.ipynb
238,47547,True,False,https://github.com/yannche/pyCommon/blob/f8262566810cd90abb36ce02ea116ffff1a7ce9f/notebooks/sklearn_scipy2013_tutorial/notebooks/04.1_supervised_classification.ipynb
239,1187655,False,True,https://github.com/rhqiq/MLF/blob/41812d7539d819526015f1df167b84e222f8e654/Getting%20started%20with%20iPython%20Notebook.ipynb
240,742562,True,False,https://github.com/kingsman142/Projects/blob/8ab1bfcf2964b0d20fecf3677a7583b3a42d7ade/Udacity/student_intervention/.ipynb_checkpoints/student_intervention-checkpoint.ipynb
241,1106558,True,False,https://github.com/Sgarc041/P177_Homework08/blob/c70ef31d7c3d0d0bd8201c3169b1b914cd50c2d9/Homework+8.ipynb
242,356179,False,True,"https://github.com/learntextvis/code-samples/blob/db73fa14fbcc5ae6089f3c3ea4ddec6232ef419f/python/3.%20TF-IDF,%20Clustering,%20Pattern.ipynb"
243,1030450,False,True,https://github.com/neonrights/neonrights.github.io/blob/66be078047efd88760b66f977652717c9ba1f125/examples/fsm_vending%20(errors).ipynb
244,782455,False,True,https://github.com/Soltonbekov/data_analysis/blob/56141b9d488968ca3634505b7d75e3ec0dda12dc/Python/Week2/.ipynb_checkpoints/matrix_operations--checkpoint.ipynb
245,916441,False,True,https://github.com/nvasilius/PyBootCamp/blob/eeedb929e7d41f229b960860dfb5c6f65c400ef3/PythonBootcamp/ClassFiles/Advanced%20Numbers.ipynb
246,842506,False,True,https://github.com/SujathaSubramanian/Machine-Learning--UW/blob/a4cf65771ae97f15a7813c5cebb59f4280671bbf/Course%204/Week4/.ipynb_checkpoints/3_em-for-gmm_blank-checkpoint.ipynb
247,608257,True,False,https://github.com/SujathaSubramanian/Machine-Learning--UW/blob/a4cf65771ae97f15a7813c5cebb59f4280671bbf/Course%202/Week4/Overfitting_Demo_Ridge_Lasso.ipynb
248,924897,False,True,https://github.com/ArtemKupriyanov/MOOC-COURSES/blob/21efc69b5061b96efdb9b59d6a4a9961436c1a81/ML-MIPT-Yandex-spec/2.supervised_learning/Homeworks/linear%20regression%20and%20python%20libary%20fo%20AD/.ipynb_checkpoints/peer_review_linreg_height_weight-checkpoint.ipynb
249,267202,False,True,https://github.com/yoninachmany/datascience/blob/843f5a787a1424a3fa706c7239fa6f91763229eb/TensorFlow/2_getting_started.ipynb
250,848632,False,True,https://github.com/Kholdo/Second-hand_motorcycles_recommender/blob/c98269f3d7accb3b71da7df41d822eaf9c67b215/TFM%20KSchool%20-%20Koldo%20Pina%20-%20Second-hand%20motorcycles%20recommender.ipynb
251,211991,False,True,https://github.com/ekaterinalev/PUI2016_el2666/blob/3f508cf4c42703802bb9f489f7b2d9214c918985/HW10_el2666/HW10_Assignment1_el2666.ipynb
252,79657,False,True,https://github.com/miroli/ML-training/blob/5f81c97c85c64bf89662dcae4a3662707d564912/Khan%20Academy%20Statistics.ipynb
253,608444,True,False,https://github.com/SujathaSubramanian/Machine-Learning--UW/blob/a4cf65771ae97f15a7813c5cebb59f4280671bbf/Course%202/Week4/.ipynb_checkpoints/Overfitting_Demo_Ridge_Lasso-checkpoint.ipynb
254,855878,False,True,https://github.com/abdulmuneer/advanced_python_global_edge_Oct2015/blob/091f00233546ab13ece19c35b9b417e8f9d8ee12/day1/session2/OOAD-inheritance.ipynb
255,1090319,False,True,https://github.com/samjfalk/GA-DSI/blob/8b98c7189b2a3f785776ca5e8f49bc893fc57b83/Projects/project_5_SFalk_Submit.ipynb
256,16084,False,True,https://github.com/Chuphay/python/blob/e158abd0d0105d8be2951cb85b90b766637d7192/ipy/ipy/ML41.ipynb
257,1197770,True,False,https://github.com/PacktPublishing/Apache-Spark-2-for-Beginners/blob/164b8bbab1c86cba30b362154001b0e917aaf8cb/Code_Chapter%203/Code_Chapter%203/Code/Python/Python/.ipynb_checkpoints/StarterApp-checkpoint.ipynb
258,472862,False,True,https://github.com/ArtemKupriyanov/MOOC-COURSES/blob/21efc69b5061b96efdb9b59d6a4a9961436c1a81/ML-MIPT-Yandex-spec/4.stats_for_data_analysis/Train_notebooks/stat.hi2_test/.ipynb_checkpoints/stat.hi2_test-checkpoint.ipynb
259,902038,True,False,https://github.com/yannche/pyCommon/blob/83c883f16eff4dd23f7508bb79483c86cd8f8461/notebooks/decision_trees_weighted_majority_TP.ipynb
260,230693,True,False,https://github.com/ayoung01/chem160/blob/cedc9e5eea443d81b83750e022842c07cc7190df/.ipynb_checkpoints/ipython_example_empty-checkpoint.ipynb
261,784239,True,False,https://github.com/ArtemKupriyanov/MOOC-COURSES/blob/21efc69b5061b96efdb9b59d6a4a9961436c1a81/ML-MIPT-Yandex-spec/2.supervised_learning/Homeworks/overfitting_students/course2_week2_assignment1.ipynb
262,336673,True,False,https://github.com/reidmcy/ML-Assigments/blob/4a0df089fa0d92b742759ec48a4bc13a291ed839/lsda/Assignment_2/.ipynb_checkpoints/assn2_prob2-checkpoint.ipynb
263,656960,False,True,https://github.com/linetools/linetools/blob/17ad0222f025693e32e23e0f730350a9fba5a80b/linetools/data/lines/Galaxy_linelist.ipynb
264,536875,False,True,https://github.com/yannche/pyCommon/blob/f8262566810cd90abb36ce02ea116ffff1a7ce9f/notebooks/sklearn_scipy2013_tutorial/notebooks/06.1_validation_and_testing.ipynb
